हे सन्यासी स्वतःला भारतमातेचे "संतान" म्हणजे अपत्य असे म्हणत असत.	10	he sanyasi swatahla Bharatmateche "santaan" mhanje apatya ase mhant asat.	10	
१९५९ ते १९६९ अशी १० वर्षे त्या लेखनिक म्हणून काम करत होत्याच, पण १९६९मध्ये धुंडीराजशास्त्री वारल्यावरही महादेवकरांनी त्यांचे काम पुढे काही वर्षे सुरू ठेवले.	24	1959 te 1969 ashi 10 varshe tya lekhnik mhanun kaam karat hotyach, pan 1969madhye Dhundirajshastri varlyavarahi Mahadevakarani tyanche kaam pudhe kahi varshe suru thevle.	24	
प्रसवपूर्व विकासाच्या विविध अवस्थांचा निर्देश सुलभ व्हावा म्हणून मानवी गर्भावस्था तीन तिमाहींच्या कालावधीत विभागली जाते.	15	prasavpurva vikasachya vividh avasthancha nirdesh sulabh vhava mhanun manavi garbhavastha teen timahinchya kalavadhit vibhagali jaate.	15	
मराठ्यांनी त्याची उपयुक्तता पाहून आपल्या बाजूला वळवले.	7	marathyanni tyachi upyuktata pahun aaplya bajula valavle.	7	
बुद्धिदाता श्रीगणेश (कवितासंग्रह)	3	buddhidaata Shriganesh (kavitasangrah)	3	
१६) लिंगायत हे स्त्री गौरवाचे व स्रीजगताच्या उद्धाराचे एक वैशिष्टयपूर्ण सूत्र आहे.	12	16) Lingayat he stree gauravache va srijagtachya uddharache ek vaishistyapurna sutra ahe.	12	
आणि त्या संस्थेने तिला सर्वोच्च असा गोल्ड वेब अवार्ड पुरस्कार दिला आहे.	12	aani tya sansthene tila sarvoccha asa Gold Web Award puraskar dila aahe.	12	
धामण	1	dhaman	1	
केप टाउन आफ्रिकेच्या नैऋत्य टोकाजवळ आहे.	6	Cape Town Afrikechya Nairutya tokajawal ahe.	6	
ई-कचरा निर्माण करणार्‍या देशातील प्रमुख शहरांमध्ये दिल्ली, मुंबई, बंगलोर, कलकत्ता, चेन्नई आणि हैदराबाद या महानगरांचा आणि पुण्यासारख्या आयटी क्षेत्राशी संबंधित शहरांचा समावेश आहे.	23	e-kachra nirman karnarya deshatil pramukh shaharanmadhye Delhi, Mumbai, Banglore, Calcutta, Chennai ani Hyderabad yaa mahanagrancha ani Punyasarkhya IT kshetrashi sambandhit shaharancha samavesh ahe.	23	
कोण तू कुठला राजकुमार? (गीतरामायण)	5	kon tu kuthla Rajkumar? (Geetramayan)	5	
मराठवाड्यात जातिभेद अतिशय बोकाळला आहे असे अनेकांचे म्हणणे आहे.	9	marathwadyat jaatibhed atishay bokalla ahe ase anekanche mhanne ahe.	9	
इंद्रायणी सावकार यांनी, सांगली जिल्ह्यातल्या अंकलखोप गावातील शेतकरी महिला वैशाली पाटील यांना लिहिते केले.	14	Indrayani Savkar yanni, Sangli zillyatlya Ankalkhop gavatil shetkari mahila Vaishali Patil yanna lihite kele.	14	
हैदराबाद मुक्तिसंग्रामात त्यांनी भूमिगत राहून सक्रिय सहभाग घेतला होता.	9	Hyderabad Muktisangramat tyanni bhumigat rahun sakriya sahbhag ghetla hota.	9	
त्यांचे शालेय शिक्षण न्यूयॉर्क पब्लिक स्कूलमध्ये झाले..	7	tyanche shaleya shikshan Newyork public schoolmadhye jhale..	7	
दलित ब्राह्मण	2	dalit brahman	2	
पुढे फरमोर यांनी उर्वरीत प्रवासाचे वर्णन आणखी दोन खंडात लिहीले.	10	pudhe Furmore yanni urvarit pravasache varnan ankhi don khandat lihile.	10	
पहिले पाच निबंध हे दृश्य संस्कृतीशी निगडित आहेत आणि बाकीचे सांस्कृतिक व्यवहार म्हणून वाङ्मयीन साहित्याकडे बघतात.	16	pahile paach nibandha he drushya sanskritishi nigadit ahet ani bakiche sanskrutik vyavahar mhanun vagmayin sahityakade baghtat.	16	
प्रिये पहा रात्रीचा समय सरुनि (सौभद्र)	6	priye paha ratricha samay saruni (saubhadra)	6	
सिनेमॅटोग्राफर-दिग्दर्शक तेजा यांनी त्याला पुढे चाल दिली.	7	cinematographer-digdarshak Teja yanni tyala pudhe chal dili.	7	
वैद्यकीय सामाजिक मार्गदर्शक	3	vaidyakiya samajik margadarshak	3	
"राष्ट्रीय मधुमक्षिका दिवस " हा प्रतिवर्षी ऑगस्ट महिन्याच्या तिसऱ्या शनिवारी साजरा केला जातो.	13	"Rashtriya Madhumakshika Divas " ha prativarshi August mahinyachya teesrya Shaniwari sajra kela jato.	13	
काठीयावाड आणि इंदोर शस्त्रांच्या ब्रिटीश कारभारापूर्वी पुरदनाशिनच्या वतीने सोरबजींना विशेष परवानगी देण्यात आली होती, परंतु ती एक महिला या नात्याने न्यायालयात बचाव करण्यास असमर्थ ठरली.	25	Kathiawad ani Indore shastranchya British karbharapurvi Purdanshinchya vatine Sorbajinna vishesh parvangi denyat aali hoti, parantu ti ek mahila yaa natyane nyayalayat bachav karnyas asamartha tharli.	25	
या नदीवरुन या उद्यानाचे नाव गलाथिया पडले आहे.	8	ya nadivarun yaa udyanache naav Galathiya padle ahe.	8	
ओमप्रकाश चौटाला (जन्म: १ जानेवारी १९३५) हे भारतामधील हरियाणा राज्याचे माजी मुख्यमंत्री व भारतीय राष्ट्रीय लोक दलाचे नेते आहेत.	19	Omprakash Chautala (janma: 1 January 1935) he bharatamadhil Hariyana rajyache maaji Mukhyamantri va Bhartiya Rashtriya Lok dalache nete ahet.	19	
